12680,201109,POL,112,1,A,Active,16,15,,First-year Seminar: Wars of Ideas in International Relations,Stacie E. Goddard,,None. Open to first-year students only.,Social and Behavioral Analysis,,,T,01:30 pm - 04:00 pm,Pendleton Hall East 349,,, ,N/A,,, 
12682,201109,BISC,320,1,1,Offered first semester,12,12,,Proteomics with Laboratory,Gary C. Harris,"The sequencing of the genomes of many organisms has provided biologists with vast storehouses of information. However, it is important to remember that DNA sequences only provide a recipe for life. To a great extent the living condition arises from the complex interactions of thousands of cellular proteins. Research that focuses on the large-scale study of proteins is called proteomics. This course introduces students to the techniques utilized and the scientific questions being addressed in this newly emerging discipline. Student participation and the use of original literature will be emphasized. In the laboratory students will learn a variety of techniques utilized in the analysis of proteins. This will include column chromatography, two-dimensional gel electrophoresis, peptide mass fingerprinting using MALDI-TOF mass spectrometry, and confocal microscopy.","219, 220 and CHEM 211, or by permission of the instructor",Natural and Physical Science,,,W,06:30 pm - 09:00 pm,Science Center 261A,,, ,N/A,,, 
12684,201109,ECON,203,3,B,Offered both semesters,14,25,,Econometrics,Kristin F. Butcher,"Application of statistical methods to economic problems. Emphasis will be placed on regression analysis that can be used to examine the relationship between two or more variables. Issues involved in estimation, including goodness-of-fit, statistical inference, dummy variables, heteroskedasticity, serial correlation, and others will be considered. Emphasis will be placed on real-world applications. The credit/noncredit grading option is not available for this course.","101, 102, and one math course at the level of MATH 115 or higher. The math course must be taken at Wellesley. One course in statistics (ECON 103, MATH 220 or PSYC 205) is also required.",Social and Behavioral Analysis,,,TF,01:30 pm - 02:40 pm,Pendleton Hall East 130,W,02:15 pm - 03:25 pm,Pendleton Hall East 130,N/A,,, 
12685,201109,ECON,210,1,1,Offered first semester,22,25,,Financial Markets,Edward K. Cho,"Overview of financial markets and institutions, including stock and bond markets, money markets, derivatives, financial intermediaries, monetary policy, and international currency markets.","101, 102, and 103",Social and Behavioral Analysis,,,MTh,08:30 am - 09:40 am,Pendleton Hall West 117,,, ,N/A,,, 
12686,201109,ECON,213,1,B,Offered both semesters,34,25,,International Finance and Macroeconomic Policy,Akila Weerapana,"This course introduces the study of macroeconomics in an open economy. Topics include basic features of foreign exchange markets, the structure of the balance of payments accounts, and the effectiveness of macroeconomic policy under fixed and flexible exchange rates and varying degrees of capital mobility. The course also examines the evolution of the international financial system, the role of the IMF, the creation of the European Monetary Union and the recent financial crises in East Asia, Russia, and Brazil.",101 and 102,Social and Behavioral Analysis,,,TF,11:10 am - 12:20 pm,Pendleton Hall East 339,W,11:10 - 12:20 pm,Pendleton Hall East 339,W: 12-SEP-11   26-SEP-11   17-OCT-11   31-OCT-11   14-NOV-11   05-DEC-11   ,,, 
12687,201109,ECON,232,1,1,Offered first semester,26,25,,Health Economics,Courtney C. Coile,"An economic analysis of the health care system and its players: government, insurers, health care providers, patients. Issues to be studied include demand for medical care, health insurance markets, cost controlling insurance plans (HMOs, PPOs, IPAs), government health care programs (Medicare and Medicaid), variations in medical practice, medical malpractice, competition versus regulation, and national health care reform.",101,Social and Behavioral Analysis,,,TF,09:50 am - 11:00 am,Pendleton Hall East 130,,, ,N/A,,, 
12688,201109,ECON,242,1,A,Active,26,25,,The Information Economy,Brett R. Danaher,"What effects are the Internet economy and digital business having on consumers and firms? How should firms price information goods/media? Why have rock concert ticket prices doubled in just six years time? Why are cable channels sold in bundles while songs on iTunes are sold individually? This course examines how information goods (like music, TV, books and software) differ from other consumption goods, how markets for these goods develop, and how to think strategically about such goods. Topics include network effects, lock-in, standard setting, product tie-ins, intellectual property rights, and online piracy.",101 and 103,Social and Behavioral Analysis,,,MTh,04:10 pm - 05:20 pm,Pendleton Hall East 339,,, ,N/A,,, 
12689,201109,ECON,312,1,1,Offered first semester,21,20,,Economics of Globalization,Joseph P. Joyce,"The process of globalization has aroused great controversy. This course examines the reasons for the integration across borders of the markets in goods and the factors of production, and the consequences of these trends. In the first part of the course we discuss the meanings, measurement and history of globalization. We then investigate the rationale and record of international trade, the immigration of labor and global financial flows. We examine issues related to international public goods, and the need for collective solutions to such global problems as pandemics and pollution. We also investigate the records of international governmental organizations.",201,Social and Behavioral Analysis,,,TF,08:30 am - 09:40 am,Pendleton Hall East 127,,, ,N/A,,, 
12690,201109,ECON,314,1,2,Offered second semester,13,20,,Advanced International Trade,Anne N. Le Brun,"This course analyzes the causes and consequences of international trade. The theory of international trade and the effects of trade policy tools are developed in both perfect and imperfect competition, with reference to the empirical evidence. This framework serves as context for the consideration of several important issues: the effect of trade on income inequality, the relationship between trade and the environment, the importance the World Trade Organization, strategic trade policy, the role of trade in developing countries, and the effects of free trade agreements.",201,Social and Behavioral Analysis,,,TF,09:50 am - 11:00 am,Pendleton Hall East 127,,, ,N/A,,, 
12691,201109,ECON,318,1,2,Offered second semester,13,20,,Economic Analysis of Social Policy,Phillip B. Levine,"This course uses economic analysis to evaluate important social policy issues in the U.S., focusing on the role of government in shaping social policy and its impact on individuals. Does welfare make people work less or have more children? Why is the teenage birthrate so high, and how might it be lowered? How do fertility patterns respond to changes in abortion policy? Theoretical models and econometric evidence will be used to investigate these and other issues.",201 and 203,Social and Behavioral Analysis,,,MTh,11:10 am - 12:20 pm,Pendleton Hall East 129,,, ,N/A,,, 
12692,201109,ECON,334,1,A,Active,20,20,,Domestic Macroeconomic Policy,Daniel E. Sichel,"This course will examine domestic macroeconomic policy from both an analytic and practical perspective. For both fiscal and monetary policy, the course will investigate the economics of how policy is meant to work, the process by which policy is made, and the evidence of its effectiveness. The class also will include a policy simulation exercise to provide insights into the challenges faced by decision makers. This course will develop expertise needed to critically evaluate debates about macroeconomic policy, including stimulus spending, balancing the federal budget, and the actions taken by the Federal Reserve during the Great Recession.",202 and 203.,Social and Behavioral Analysis,,,M,11:10 am - 12:20 pm,Pendleton Hall East 251,Th,11:10 am - 12:20 pm,Pendleton Hall East 151,N/A,,, 
12693,201109,ANTH,209,1,1,Offered first semester,32,40,,Forensic Anthropology,Julia W. Fan,"The identification of human remains for criminological and political purposes is widespread. This course explores issues in the identification and interpretation of human bones including methods for determining sex, age, stature, and ancestry as well as for identifying pathologies and anomalies. The course will pay particular attention to those anatomical elements, both soft tissue and bones, that aid in the reconstruction of individuals and their lifestyles. In addition, the course explores search and recovery techniques, crime-scene analysis, the use of DNA in solving crimes, and the role of forensic anthropology in the investigation of mass fatalities from both accidents and human rights violations. It also addresses ballistics and the use of photography in forensic investigation. The course will include a weekly lab component focused on human osteology and skeletal analysis.",None,Natural and Physical Science,,,TF,11:10 am - 12:20 pm,Pendleton Hall West 116,W,09:50 am - 12:20 pm,Pendleton Hall East 349,N/A,,, 
12694,201109,ANTH,319,1,2,Offered second semester,7,15,,"Nationalism, Politics, and the Use of the Remote Past",Philip L. Kohl,"This seminar critically examines the use of prehistory and antiquity for the construction of accounts of national origins, historical claims to specific territories, or the biased assessment of specific peoples. The course begins with an examination of the phenomenon of nationalism and the historically recent emergence of contemporary nation-states. It then proceeds comparatively, selectively examining politically motivated appropriations of the remote past that either were popular earlier in this century or have ongoing relevance for some of the ethnic conflicts raging throughout the world today. The course will attempt to develop criteria for distinguishing credible and acceptable reconstructions of the past from those that are unbelievable and/or dangerous.","One 200-level unit in anthropology, economics, political science, sociology, or permission of the instructor.",Historical Studies,Social and Behavioral Analysis,,T,06:30 pm - 09:00 pm,Pendleton Hall East 349,,, ,N/A,,, 
12695,201109,ENG,120,1,B,Offered both semesters,15,20,,Critical Interpretation,Kathleen Brogan,A course designed to increase power and skill in critical interpretation by the detailed reading of poems and the writing of interpretive essays.,"None. Primarily designed for, and required of, English majors. Ordinarily taken in first or sophomore year.",Language and Literature,,,TF,11:10 am - 12:20 pm,Founders Hall 128,,, ,N/A,,, 
12697,201109,AFR,318,1,2,Offered second semester,6,25,,"Seminar. African Women, Social Transformation, and Empowerment",Filomina C. Steady,A comparative analysis of the role of women in development with emphasis on the struggle within strugglethe movement to achieve political and economic progress for Africa and its people and the struggle within that movement to address problems and issues that directly affect women. We will explore women's participation in social and political movements and ways to improve the status of women.,One 200-level course of relevance to Africana Studies or permission of the instructor.,Social and Behavioral Analysis,,,W,02:15 pm - 04:45 pm,Founders Hall 128,,, ,N/A,,, 
12699,201109,SUST,201,1,A,Active,14,15,,Introduction to Sustainability,Elizabeth R. DeSombre,"This case-based course introduces students to the basic concepts and tools that business, engineering, and the liberal arts (science, social science, and the humanities) bring to a consideration of sustainability. It is team-taught by three faculty members, one from each institution, with coursework fully integrated across the three approaches. The course will draw empirical material from, and apply concepts and tools to, a semester-long case (such as the sustainability of a city block, the transition to clean energy worldwide, or the life-cycle of a common consumer product). Course meetings will take place at Wellesley, Olin, and Babson colleges.",None. Not open to first-year students except by permission of instructor.,None,,,W,03:30 pm - 06:30 pm,Observatory 114,,, ,N/A,,, 
12700,201109,CHEM,317,1,A,Active,16,16,,Advanced Organic Chemistry,David R. Haines,"Advanced organic reactions and mechanism, studied through the application of sophisticated structural considerations, kinetic and thermodynamic measurements, and molecular orbital principles. This course will include transition metal catalysis of organic coupling reactions. The examples studied will be drawn predominantly from the primary literature.",212,Natural and Physical Science,,,TF,08:30 am - 09:40 am,Science Center 261,,, ,N/A,,, 
12703,201109,POL2,309S,1,1,Offered first semester,15,15,,"Seminar. Ethnicity, Nationalism, Religion, and Violence",Christopher Candland,"Investigates the causes of modern conflicts over religious, national, and ethnic identity. Introduces methods for studying nationalism, ethnic groups in conflict, and religious violence. Considers the construction of ethnicity and nation, the political uses of ethnicity, nationalism, and religion; the relationship between gender, class, ethnicity, and nationalism; various sources of interethnic, international, and interreligious conflict; and the psychology of group violence and warfare.",Permission of the instructor. Enrollment limited; interested students must fill out a seminar application available in the political science department office or on the department Web site.,Social and Behavioral Analysis,,,Th,02:50 pm - 05:20 pm,Clapp Library SANGER,,, ,N/A,,, 
12705,201109,POL3,224,1,2,Offered second semester,23,35,,International Security,Stacie E. Goddard,"An examination of warfare as a central problem of international politics. The shifting causes and escalating consequences of warfare since the Industrial Revolution. The post-Cold War danger of a clash of civilizations versus prospects for a 'democratic peace.' The multiple causes and consequences of modern internal warfare, and prospects for international peacekeeping. The spread of nuclear weapons, the negotiation of arms control agreements, the revolution in military affairs (RMA), and the threat of terrorism and asymmetric war.",One unit in political science or permission of instructor.,Social and Behavioral Analysis,,,TF,09:50 am - 11:00 am,Pendleton Hall East 339,,, ,N/A,,, 
12706,201109,SPAN,302,1,2,Offered second semester,6,14,,Cervantes,Elena Gascon-Vera,"A close reading of the Quixote with particular emphasis on Cervantes' invention of the novel form: creation of character, comic genius, hero versus anti-hero, levels of reality and fantasy, and history versus fiction.",Open to senior and junior majors,Language and Literature,,,MTh,09:50 am - 11:00 am,Pendleton Hall East 351,,, ,N/A,,, 
12707,201109,POL4,248,1,2,Offered second semester,18,35,,Power and Politics,Roxanne L. Euben,"An examination of the nature and functioning of power in politics, with an emphasis on the following questions: What is the nature of power and how has it been exercised in political life, both past and present? Who has power and who should have it? Is power primarily wielded by political leaders and bureaucrats, or has the development of new technologies decentralized power? Do the powerless understand and exercise power differently from those who traditionally hold it? Are power and violence inextricably intertwined or are they opposites? Authors include Thucydides, bell hooks, Hannah Arendt, Robert Dahl, Marx, Foucault, Adam Michnik, and Vaclav Havel.","One unit in political science, philosophy, or history, or permission of instructor.","Religion, Ethics, and Moral Philosophy",,,MTh,11:10 am - 12:20 pm,Pendleton Hall East 130,,, ,N/A,,, 
12708,201109,POL4,346,1,2,Offered second semester,10,30,,Encountering Islamist Political Thought,Roxanne L. Euben,"Political Theory is usually understood as Western, but questions about the nature and value of politics are central to intellectual traditions in a wide range of non-Western cultures. This course is an investigation of the most visible but least understood Muslim intellectual tradition today: Islamist (often called fundamentalist) political thought from the early twentieth-century to the present. It is organized around themes such as Islam and democracy, violence and political action, women, gender and Islamization, and the politics of language (e.g. the terminology of fundamentalism, Islamism, Western/non-Western, Islam versus the West). Authors include Hasan al-Banna, Sayyid Abu'l-A'la Mawdudi, Sayyid Qutb, Ayatollah Ruhollah Khomeini, Yusuf al-Qaradawi, Zaynab al-Ghazali, Nadia Yassine and Osama bin Laden.","One 200 level unit in political theory, philosophy, or a course on Islam in history or religion.","Religion, Ethics, and Moral Philosophy",,,Th,01:30 pm - 04:00 pm,Founders Hall 227,,, ,N/A,,, 
12711,201109,HIST,340,1,A,Active,11,15,,Blacks in US Visual Culture,Brenna W. Greer,,,,,,W,09:50 am - 12:20 pm,Founders Hall 305,,, ,N/A,,, 
12712,201109,POL2,217,1,A,Active,28,35,,Politics of the Middle East and North Africa,Nadya S. Hajj,,One unit in Political Science,Social and Behavioral Analysis,,,MTh,11:10 am - 12:20 pm,Pendleton Hall East 239,,, ,N/A,,, 
12714,201109,SPAN,305,1,A,Active,14,14,,Seminar. Hispanic Literature of the United States,Joy Renjilian-Burgy,"NOT OFFERED IN 2010-11. A study of U.S. Hispanic writers of the Southwest and East Coast from the Spanish colonial period to the present. Political, social, racial, and intellectual contexts of their times and shared inheritance will be explored. Consideration of the literary origins and methods of their craft. Authors may include: Cabeza de Vaca, Gaspar de Villagr, Jos Villarreal, Lorna Dee Cervantes, Jos Mart, Uva Clavijo, Pedro Juan Soto, Miguel Algarn, and Edward Rivera.",Open to senior and junior majors,Language and Literature,,,M,11:10 am - 01:20 pm,Green Hall 330,,, ,N/A,,, 
12716,201109,HIST,220,1,A,Active,23,25,,U.S. Consumerism,Brenna W. Greer,,,,,,MTh,09:50 am - 11:00 am,Science Center 256,,, ,N/A,,, 
12717,201109,REL,208,1,2,Offered second semester,7,20,66,"Legend, Satire, and Storytelling in the Hebrew Bible",Edward Silver,"NOT OFFERED IN 2011-12. The art of narrative composition in the Hebrew Bible. The literary techniques and conventions of ancient Israelite authors in the Bible's rich corpus of stories. Philosophical and aesthetic treatment of themes such as kingship, power, gender and covenant. Primary focus on the role of narrative in the cultural life of ancient Israel, with attention also to the difficulties of interpreting biblical stories from within our contemporary milieu. Students may register for either REL 208 or CPLT 208 and credit will be granted accordingly.",None,Historical Studies,"Religion, Ethics, and Moral Philosophy",,TF,02:50 pm - 04:00 pm,Jewett Art Center 452,,, ,N/A,,, 
12718,201109,WRIT,125,30,B,Offered both semesters,16,15,,A People's Hist of English Lan,Matthew Sergi,,,,,,TF,02:50 pm - 04:00 pm,Clapp Library SANGER,,, ,N/A,,, 
12719,201109,CPLT,208,1,2,Offered second semester,1,20,66,"Legend, Satire, and Storytelling in the Hebrew Bible",Edward Silver,"NOT OFFERED IN 2011-12.The art of narrative composition in the Hebrew Bible. The literary techniques and conventions of ancient Israelite authors in the Bible's rich corpus of stories. Philosophical and aesthetic treatment of themes such as kingship, power, gender and covenant. Primary focus on the role of narrative in the cultural life of ancient Israel, with attention also to the difficulties of interpreting biblical stories from within our contemporary milieu. Students may register for either CPLT 208 or REL 208 and credit will be granted accordingly.",None,Historical Studies,"Religion, Ethics, and Moral Philosophy",,TF,02:50 pm - 04:00 pm,Jewett Art Center 452,,, ,N/A,,, 
12720,201109,PSYC,208,1,2,Offered second semester,16,30,,Adolescence,Kristen E. Fay,"Survey of contemporary theories and research in the psychology of adolescents. Topics will include the physical, cognitive, social, and personality development of adolescents.","101, AP score of 5 or permission of instructor.",Social and Behavioral Analysis,,,MTh,08:30 am - 09:40 am,Science Center 392,,, ,N/A,,, 
12753,201109,ARTH,334,1,A,Active,15,15,,"Seminar. Paris, Capital of the Nineteenth Century",Justine R. De Young,"Topic for 2011-12: Fashion: The Theory, History, and Politics of Dress. This seminar seeks to foster discussion of the significance of fashion to the making of art and its reception from the late seventeenth century to the present. The course will illuminate the porblematics of clothing - both worn and represented - across this period, treating the lived experience of dress as well as its depiction in painting and print culture. We will examine fashion from both a historical and a theoretical perspective; topics will include the role and relationship of fashion to politics, economics, portraiture, class, modernity, gender, and identity.",ARTH 101 or permission of the instructor.,"Arts, Music, Theatre, Film, Video",,,Th,02:50 pm - 05:20 pm,Jewett Art Center 372,,, ,N/A,,, 
12758,201109,POL1,210,1,1,Offered first semester,31,35,,Political Participation and Influence,Marion R. Just,"It is no secret that some people have a lot of resources (money, knowledge, status) and others have little. This course examines the political consequences of inequalities in different political arenas from the ballot box to the courts, from the legislature to administrative agencies. Does the same elite group always come out on top or are there ways that disadvantaged actors can be effective? Beyond voting and organized activities, is direct action a useful tool of political influence? How do social movements, such as gay rights or environmentalism shape policy agendas? What role do the media play in amplifying or constraining the power of political actors? Will the Internet change the power equation in the United States?",None,Social and Behavioral Analysis,,,MTh,01:30 pm - 02:40 pm,Pendleton Hall West 116,,, ,N/A,,, 
12759,201109,CHEM,105,4,B,Offered both semesters,19,28,,Fundamentals of Chemistry with Laboratory,Wilton L. Virgo,"This course is designed for students majoring in the physical and biological sciences as well as those wishing an introduction to modern molecular science. Core principles and applications of chemistry are combined to provide students with a conceptual understanding of chemistry that will help them in both their professional and everyday lives. Topics include principles of nuclear chemistry, atomic and molecular structure, molecular energetics, chemical equilibrium, and chemical kinetics. The laboratory work introduces students to synthesis and structural determination by infrared and other spectroscopic techniques, periodic properties, computational chemistry, statistical analysis, and various quantitative methods of analysis. This course is intended for students who have taken one year of high school chemistry and have a math background equivalent to two years of high school algebra. Students who have AP or IB credit in Chemistry, and who elect CHEM 105, forfeit the AP or IB credit.",One year of high school chemistry. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken105P.,Mathematical Modeling,Natural and Physical Science,,TWF,08:30 am - 09:40 am,Science Center 104,,, ,N/A,,, 
12760,201109,WRIT,125,31,B,Offered both semesters,15,15,,"Hidden Worlds: Desert Islands, Ghost Towns, Invisible Cities, and Writing About Place",Justin Armstrong,,None,,,,MTh,08:30 am - 09:40 am,Clapp Library 148,,, ,N/A,,, 
12763,201109,BABS,1300,1,2,Offered second semester,0,99,,Intro to Financial Accounting,TBD,,,,,,,, ,,, ,N/A,,, 
12764,201109,ENG,355,2,1,Offered first semester,11,20,,Advanced Studies in Twentieth-Century Literature,Luther T. Tyler,"Topic for 2011-12: James Joyce, Ulysses. Close reading of Ulysses, after preliminary engagement with Dubliners and A Portrait of the Artist as a Young Man. Aided by supplementary biographical and critical readings, attention will be paid to the complex effects of Joyce's Irishness on his relation to modern English literature and language.","Open to juniors and seniors who have taken two literature courses in the department, at least one of which must be 200 level, or by permission of the instructor to other qualified students.",Language and Literature,,,TF,02:50 pm - 04:00 pm,Founders Hall 120,,, ,N/A,,, 
12765,201109,AFR,206,1,1,Offered first semester,2,25,,Introduction to African American History (from 1500),Donna A. Patterson,"An introductory survey of the political, social, economic, and cultural development of African Americans from their African origins to the present. This course examines the foundations of the discipline of African American history, slavery, Africans in colonial America, migration, Reconstruction, and Harlem Renaissance artistry and scholarship.",None,Historical Studies,,,TF,11:10 am - 12:20 pm,Science Center 364,,, ,N/A,,, 
12766,201109,AFR,340,1,1,Offered first semester,2,16,,Seminar. Topics in African American History,Donna A. Patterson,"This course examines the major nineteenth- and twentieth-century local and global health developments that have impacted the public and private lives of people of African descent. The course includes an assessment of how pharmacists, nurses, and physicians navigate their respective medical fields in the African-Atlantic world, with emphasis on the United States, Senegal, and Cuba. This course considers how traditional and modern medical philosophies converge and diverge in urban planning, disease management, and public health policy. It further considers how individuals and communities respond to these policies.",One 200-level course of relevance to Africana Studies or permission of instructor.,Historical Studies,Social and Behavioral Analysis,,F,01:30 pm - 04:00 pm,Founders Hall 305,,, ,N/A,,, 
12767,201109,GEOS,218,1,A,Active,7,14,,Geomorphology w/ Lab,Katrin Monecke,"This class is a survey of major landforms found on the Earth's surface and an investigation of the processes that shape those landforms.  The course will include the study of landslides, stream flow, glacial activity and coastal processes. Topographic maps, surveying equipment and geographic information systems (GIS) will be used to analyze and interpret geomorphic features.  A variety of landforms will be studied during outdoor lab exercises and during a weekend field trip.",,,,,TF,08:30 am - 09:40 am,Science Center 200,,, ,N/A,,, 
12772,201109,CHIN,301,2,1,Offered first semester,9,15,,Advanced Chinese I,Joanne Zhao Qu,"This course is designed to further expand students' comprehension, speaking, reading, and writing skills. Reading materials will be selected from newspapers, short stories, essays, and films. Three 70-minute classes conducted in Chinese.",201-202 or permission of the instructor.,Language and Literature,,,MWTh,08:30 am - 09:40 am,Pendleton Hall West 121,,, ,N/A,,, 
12779,201109,EXTD,124,1,A,Active,0,99,,Intro to Marine Mammals,Marianne V. Moore,,,,,,Th,05:10 pm - 08:10 pm,Science Center 270,,, ,N/A,,, 
12803,201109,HUM,380,1,A,Active,7,25,,Humanities Honor Seminar,Ato L. Quayson,"A year-long collaborative seminar for students in the humanities who are engaged in substantial independent research work (with preference given to 360/370 students) during their senior year. The 2011-12 seminar will be led by Ato Quayson, the Cornille Distinguished Visiting Professor in the Humanities. The seminar is not intended to replace regular work with a student's individual thesis advisor but rather to provide a supportive intellectual community for students doing independent research work in the humanities. Students must complete both semesters to earn 0.5 credit for the course.",,,,,W,05:00 pm - 07:00 pm, ,,, ,N/A,,, 
12944,201109,CS,349,A,B,Offered both semesters,0,25,,Advanced Topics in Computer Science,Eniana Mustafaraj,,TBA,Mathematical Modeling,,,TF,01:30 pm - 02:40 pm, ,,, ,N/A,,, 
12945,201109,CS,349,B,B,Offered both semesters,0,25,,Advanced Topics in Computer Science,Tyler W. Moore,,TBA,Mathematical Modeling,,,TF,11:10 am - 12:20 pm, ,,, ,N/A,,,
12962,201109,PHIL,250,CG,A,Active,0,10,,Individual Study,Corinne A. Gartner,,,,,,,, ,,, ,N/A,,, 
20001,201202,FREN,102,1,2,Offered second semester,16,20,,Beginning French I and II,Scott E. Gunther,"Systematic training in all the language skills, with special emphasis on communication, self-expression, and cultural insights. A multimedia course based on the video series, French in Action. Classes are supplemented by regular assignments in a variety of video, audio, print and Web-based materials to give students practice using authentic French accurately and expressively. Three periods. Each semester earns one unit of credit; however, both semesters must be completed satisfactorily to receive credit for either course.",Open by permission of the instructor to first-year students and sophomores who would like to prepare for study abroad their junior year in a Francophone country. Normally not open to students who present French for admission.,None,,,MTh,01:30 pm - 02:40 pm,Founders Hall 126,W,11:10 am - 12:20 pm,Founders Hall 120,N/A,,, 
20002,201202,RUSS,102,1,2,Offered second semester,13,30,,Elementary Russian II,"Alla L. Epsteyn,Thomas P. Hodge","Continued studies in Russian grammar through oral, written, and reading exercises; special emphasis on oral expression; multimedia computer exercises. Four periods.",101 or equivalent,None,,,TThF,08:30 am - 09:40 am,Founders Hall 423,F,12:30 pm - 01:20 pm,Founders Hall 423,N/A,,, 
20003,201202,SPAN,102,1,2,Offered second semester,16,16,,Elementary Spanish,Nancy A. Hall,"SPAN 101-102. Introduction to spoken and written Spanish; stress on interactive approach. Extensive and varied activities, including oral presentations, cultural readings and recordings, and video program. Three periods. Each semester earns one unit of credit; however, both semesters must be completed satisfactorily to receive credit for either course.",Open to all students who do not present Spanish for admission.,None,,,MWTh,08:30 am - 09:40 am,Founders Hall 307,,, ,N/A,,, 
20004,201202,CHIN,102,1,2,Offered second semester,17,15,,Beginning Chinese,Qiuyan Tang,"CHIN 101-102. An introductory course that teaches the skills of listening comprehension, speaking, reading, and writing in Mandarin Chinese. Emphasis is on pronunciation, vocabulary, grammar, and communication. Computer programs for pronunciation, listening comprehension, grammar, and writing Chinese characters will be used extensively. Four 70-minute classes plus one 30-minute small-group session. Each semester earns 1.25 units of credit; however, both semesters must be completed satisfactorily to receive credit for either course.",None. Open only to students with no Chinese language background.,None,,,MTWTh,08:30 am - 09:40 am,Pendleton Hall West 308,,, ,N/A,,, 
20005,201202,CHIN,202,1,2,Offered second semester,10,15,,Intermediate Chinese,Weina Zhao,"CHIN 201-202. Further training in listening comprehension, oral expression, reading and writing. Four 70-minute classes plus one 30-minute small group sessions. Each semester earns 1.25 unit of credit; however, both semesters must be completed satisfactorily to receive credit for either course.",101-102 or placement by the department.,One unit of Language and Literature for 202,,,MTW,09:50 am - 11:00 am,Founders Hall 227,Th,09:50 am - 11:00 am,Clapp Library 258,N/A,,, 
20006,201202,FREN,102,2,2,Offered second semester,18,20,,Beginning French I and II,Codruta Morari,"Systematic training in all the language skills, with special emphasis on communication, self-expression, and cultural insights. A multimedia course based on the video series, French in Action. Classes are supplemented by regular assignments in a variety of video, audio, print and Web-based materials to give students practice using authentic French accurately and expressively. Three periods. Each semester earns one unit of credit; however, both semesters must be completed satisfactorily to receive credit for either course.",Open by permission of the instructor to first-year students and sophomores who would like to prepare for study abroad their junior year in a Francophone country. Normally not open to students who present French for admission.,None,,,TF,11:10 am - 12:20 pm,Green Hall 130,W,11:10 am - 12:20 pm,Founders Hall 120,N/A,,, 
20007,201202,GER,102,1,2,Offered second semester,15,25,,Beginning German,Thomas S. Hansen,"GER 101-102. An introduction to contemporary German with emphasis on communicative fluency. Extensive practice in all four skills: listening, speaking, reading, and writing. Videos and Web-based activities introduce the student to topics from contemporary culture in German-speaking countries. Each semester earns one unit of credit. Both semesters must be completed satisfactorily to receive credit for either course.",None,None,,,MTh,09:50 am - 11:00 am,Founders Hall 423,W,09:50 am - 11:00 am,Founders Hall 128,N/A,,, 
20008,201202,GRK,102,1,2,Offered second semester,5,22,,Beginning Greek II,Athena E. Kirk,Further development of language skills and reading from Greek authors.,101 or equivalent,None,,,TWThF,08:50 am - 09:40 am,Green Hall 428,,, ,N/A,,, 
20010,201202,PHIL,103,1,B,Offered both semesters,19,30,,Self and World: Introduction to Metaphysics and Epistemology,Alison G. McIntyre,"This course introduces basic philosophical methods and concepts by exploring a variety of approaches to some central philosophical problems. Topics covered include the existence of God, the relation between reason and faith, skepticism and certainty, theories of knowledge, the relation between mind and body, and the compatibility of free will and causal determination. Readings are drawn from historical and contemporary texts. Discussions and assignments encourage the development of the student's own critical perspective on the problems discussed.",None,Epistemology and Cognition,,,MTh,09:50 am - 11:00 am,Founders Hall 307,,, ,N/A,,, 
20011,201202,RUSS,202,1,2,Offered second semester,8,30,,Intermediate Russian II,Alla L. Epsteyn,"Conversation, composition, reading, popular music, continuation of grammar review; special emphasis on speaking and writing idiomatic Russian. Students read unadapted short stories by Pushkin and Zamiatin and view classic films such as Brilliantovaia ruka. Three periods.",201 or equivalent,Language and Literature,,,TWF,11:10 am - 12:20 pm,Founders Hall 102,,, ,N/A,,, 
20012,201202,PSYC,101,1,A,Active,17,25,,Introduction to Psychology,Jeremy B. Wilmer,"An introduction to some of the major subfields of psychology, such as developmental, personality, abnormal, clinical, physiological, cognitive, cultural, and social psychology. Students will explore various theoretical perspectives and research methods used by psychologists to study the origins and variations in human behavior.",None,Social and Behavioral Analysis,,,TF,09:50 am - 11:00 am,Science Center 274,,, ,N/A,,, 
20013,201202,SPAN,102,2,2,Offered second semester,14,16,,Elementary Spanish,Koichi Hagimoto,"SPAN 101-102. Introduction to spoken and written Spanish; stress on interactive approach. Extensive and varied activities, including oral presentations, cultural readings and recordings, and video program. Three periods. Each semester earns one unit of credit; however, both semesters must be completed satisfactorily to receive credit for either course.",Open to all students who do not present Spanish for admission.,None,,,TWF,08:30 am - 09:40 am,Founders Hall 225,,, ,N/A,,, 
20014,201202,THST,204,1,B,Offered both semesters,10,12,,Introduction to Acting,Diego Arciniegas,"This course is intended for any and all levels of experience. Students are introduced to the fundamentals of contemporary stage performance, as devised by such stage theoreticians as Constantine Stanislavsky, Lee Strasbourg and Sanford Meisner. Instruction focuses on the proper methods for breaking scenes down into component units or 'beats,' staging them for clarity of purpose, and performing them truthfully in the immediate present before a live audience. Students perform in every class with a rotating roster of partners, emphasizing group learning and mutual support in the pursuit of an individual acting aesthetic. Performance material is drawn from the work of contemporary playwrights researched by the students or recommended by the instructor.",None,"Arts, Music, Theatre, Film, Video",,,M,09:50 am - 12:20 pm,Alumnae Hall AUD,,, ,N/A,,, 
